         #_time (fs)    site                 |m|                 m%x                 m%y                 m%z
      1.15910000E+00       2      1.00000000E+00     -9.57139701E-07      1.94218231E-06      1.00000000E+00
      1.15920000E+00       1      1.00000000E+00      9.88054047E-07     -1.92381889E-06      1.00000000E+00
      1.15920000E+00       2      1.00000000E+00     -9.88054047E-07      1.92381889E-06      1.00000000E+00
      1.15930000E+00       1      1.00000000E+00      1.01862430E-06     -1.90496746E-06      1.00000000E+00
      1.15930000E+00       2      1.00000000E+00     -1.01862430E-06      1.90496746E-06      1.00000000E+00
      1.15940000E+00       1      1.00000000E+00      1.04884284E-06     -1.88563433E-06      1.00000000E+00
      1.15940000E+00       2      1.00000000E+00     -1.04884284E-06      1.88563433E-06      1.00000000E+00
      1.15950000E+00       1      1.00000000E+00      1.07870213E-06     -1.86582596E-06      1.00000000E+00
      1.15950000E+00       2      1.00000000E+00     -1.07870213E-06      1.86582596E-06      1.00000000E+00
      1.15960000E+00       1      1.00000000E+00      1.10819478E-06     -1.84554892E-06      1.00000000E+00
      1.15960000E+00       2      1.00000000E+00     -1.10819478E-06      1.84554892E-06      1.00000000E+00
      1.15970000E+00       1      1.00000000E+00      1.13731350E-06     -1.82480987E-06      1.00000000E+00
      1.15970000E+00       2      1.00000000E+00     -1.13731350E-06      1.82480987E-06      1.00000000E+00
      1.15980000E+00       1      1.00000000E+00      1.16605113E-06     -1.80361560E-06      1.00000000E+00
      1.15980000E+00       2      1.00000000E+00     -1.16605113E-06      1.80361560E-06      1.00000000E+00
      1.15990000E+00       1      1.00000000E+00      1.19440062E-06     -1.78197303E-06      1.00000000E+00
      1.15990000E+00       2      1.00000000E+00     -1.19440062E-06      1.78197303E-06      1.00000000E+00
      1.16000000E+00       1      1.00000000E+00      1.22235506E-06     -1.75988915E-06      1.00000000E+00
      1.16000000E+00       2      1.00000000E+00     -1.22235506E-06      1.75988915E-06      1.00000000E+00
      1.16010000E+00       1      1.00000000E+00      1.24990764E-06     -1.73737107E-06      1.00000000E+00
      1.16010000E+00       2      1.00000000E+00     -1.24990764E-06      1.73737107E-06      1.00000000E+00
      1.16020000E+00       1      1.00000000E+00      1.27705172E-06     -1.71442602E-06      1.00000000E+00
      1.16020000E+00       2      1.00000000E+00     -1.27705172E-06      1.71442602E-06      1.00000000E+00
      1.16030000E+00       1      1.00000000E+00      1.30378073E-06     -1.69106131E-06      1.00000000E+00
      1.16030000E+00       2      1.00000000E+00     -1.30378073E-06      1.69106131E-06      1.00000000E+00
      1.16040000E+00       1      1.00000000E+00      1.33008828E-06     -1.66728435E-06      1.00000000E+00
      1.16040000E+00       2      1.00000000E+00     -1.33008828E-06      1.66728435E-06      1.00000000E+00
      1.16050000E+00       1      1.00000000E+00      1.35596809E-06     -1.64310265E-06      1.00000000E+00
      1.16050000E+00       2      1.00000000E+00     -1.35596809E-06      1.64310265E-06      1.00000000E+00
      1.16060000E+00       1      1.00000000E+00      1.38141400E-06     -1.61852383E-06      1.00000000E+00
      1.16060000E+00       2      1.00000000E+00     -1.38141400E-06      1.61852383E-06      1.00000000E+00
      1.16070000E+00       1      1.00000000E+00      1.40642001E-06     -1.59355558E-06      1.00000000E+00
      1.16070000E+00       2      1.00000000E+00     -1.40642001E-06      1.59355558E-06      1.00000000E+00
      1.16080000E+00       1      1.00000000E+00      1.43098023E-06     -1.56820569E-06      1.00000000E+00
      1.16080000E+00       2      1.00000000E+00     -1.43098023E-06      1.56820569E-06      1.00000000E+00
      1.16090000E+00       1      1.00000000E+00      1.45508894E-06     -1.54248204E-06      1.00000000E+00
      1.16090000E+00       2      1.00000000E+00     -1.45508894E-06      1.54248204E-06      1.00000000E+00
      1.16100000E+00       1      1.00000000E+00      1.47874052E-06     -1.51639257E-06      1.00000000E+00
      1.16100000E+00       2      1.00000000E+00     -1.47874052E-06      1.51639257E-06      1.00000000E+00
      1.16110000E+00       1      1.00000000E+00      1.50192951E-06     -1.48994534E-06      1.00000000E+00
      1.16110000E+00       2      1.00000000E+00     -1.50192951E-06      1.48994534E-06      1.00000000E+00
      1.16120000E+00       1      1.00000000E+00      1.52465059E-06     -1.46314847E-06      1.00000000E+00
      1.16120000E+00       2      1.00000000E+00     -1.52465059E-06      1.46314847E-06      1.00000000E+00
      1.16130000E+00       1      1.00000000E+00      1.54689857E-06     -1.43601016E-06      1.00000000E+00
      1.16130000E+00       2      1.00000000E+00     -1.54689857E-06      1.43601016E-06      1.00000000E+00
      1.16140000E+00       1      1.00000000E+00      1.56866842E-06     -1.40853868E-06      1.00000000E+00
      1.16140000E+00       2      1.00000000E+00     -1.56866842E-06      1.40853868E-06      1.00000000E+00
      1.16150000E+00       1      1.00000000E+00      1.58995524E-06     -1.38074238E-06      1.00000000E+00
      1.16150000E+00       2      1.00000000E+00     -1.58995524E-06      1.38074238E-06      1.00000000E+00
      1.16160000E+00       1      1.00000000E+00      1.61075428E-06     -1.35262968E-06      1.00000000E+00
      1.16160000E+00       2      1.00000000E+00     -1.61075428E-06      1.35262968E-06      1.00000000E+00
      1.16170000E+00       1      1.00000000E+00      1.63106092E-06     -1.32420907E-06      1.00000000E+00
      1.16170000E+00       2      1.00000000E+00     -1.63106092E-06      1.32420907E-06      1.00000000E+00
      1.16180000E+00       1      1.00000000E+00      1.65087072E-06     -1.29548909E-06      1.00000000E+00
      1.16180000E+00       2      1.00000000E+00     -1.65087072E-06      1.29548909E-06      1.00000000E+00
      1.16190000E+00       1      1.00000000E+00      1.67017936E-06     -1.26647835E-06      1.00000000E+00
      1.16190000E+00       2      1.00000000E+00     -1.67017936E-06      1.26647835E-06      1.00000000E+00
      1.16200000E+00       1      1.00000000E+00      1.68898267E-06     -1.23718555E-06      1.00000000E+00
      1.16200000E+00       2      1.00000000E+00     -1.68898267E-06      1.23718555E-06      1.00000000E+00
      1.16210000E+00       1      1.00000000E+00      1.70727664E-06     -1.20761939E-06      1.00000000E+00
      1.16210000E+00       2      1.00000000E+00     -1.70727664E-06      1.20761939E-06      1.00000000E+00
      1.16220000E+00       1      1.00000000E+00      1.72505741E-06     -1.17778868E-06      1.00000000E+00
      1.16220000E+00       2      1.00000000E+00     -1.72505741E-06      1.17778868E-06      1.00000000E+00
      1.16230000E+00       1      1.00000000E+00      1.74232126E-06     -1.14770225E-06      1.00000000E+00
      1.16230000E+00       2      1.00000000E+00     -1.74232126E-06      1.14770225E-06      1.00000000E+00
      1.16240000E+00       1      1.00000000E+00      1.75906462E-06     -1.11736899E-06      1.00000000E+00
      1.16240000E+00       2      1.00000000E+00     -1.75906462E-06      1.11736899E-06      1.00000000E+00
      1.16250000E+00       1      1.00000000E+00      1.77528408E-06     -1.08679784E-06      1.00000000E+00
      1.16250000E+00       2      1.00000000E+00     -1.77528408E-06      1.08679784E-06      1.00000000E+00
      1.16260000E+00       1      1.00000000E+00      1.79097639E-06     -1.05599778E-06      1.00000000E+00
      1.16260000E+00       2      1.00000000E+00     -1.79097639E-06      1.05599778E-06      1.00000000E+00
      1.16270000E+00       1      1.00000000E+00      1.80613844E-06     -1.02497783E-06      1.00000000E+00
      1.16270000E+00       2      1.00000000E+00     -1.80613844E-06      1.02497783E-06      1.00000000E+00
      1.16280000E+00       1      1.00000000E+00      1.82076727E-06     -9.93747064E-07      1.00000000E+00
      1.16280000E+00       2      1.00000000E+00     -1.82076727E-06      9.93747064E-07      1.00000000E+00
      1.16290000E+00       1      1.00000000E+00      1.83486008E-06     -9.62314574E-07      1.00000000E+00
      1.16290000E+00       2      1.00000000E+00     -1.83486008E-06      9.62314574E-07      1.00000000E+00
      1.16300000E+00       1      1.00000000E+00      1.84841424E-06     -9.30689499E-07      1.00000000E+00
      1.16300000E+00       2      1.00000000E+00     -1.84841424E-06      9.30689499E-07      1.00000000E+00
      1.16310000E+00       1      1.00000000E+00      1.86142724E-06     -8.98881007E-07      1.00000000E+00
      1.16310000E+00       2      1.00000000E+00     -1.86142724E-06      8.98881007E-07      1.00000000E+00
      1.16320000E+00       1      1.00000000E+00      1.87389676E-06     -8.66898294E-07      1.00000000E+00
      1.16320000E+00       2      1.00000000E+00     -1.87389676E-06      8.66898294E-07      1.00000000E+00
      1.16330000E+00       1      1.00000000E+00      1.88582062E-06     -8.34750585E-07      1.00000000E+00
      1.16330000E+00       2      1.00000000E+00     -1.88582062E-06      8.34750585E-07      1.00000000E+00
      1.16340000E+00       1      1.00000000E+00      1.89719678E-06     -8.02447126E-07      1.00000000E+00
      1.16340000E+00       2      1.00000000E+00     -1.89719678E-06      8.02447126E-07      1.00000000E+00
      1.16350000E+00       1      1.00000000E+00      1.90802338E-06     -7.69997189E-07      1.00000000E+00
      1.16350000E+00       2      1.00000000E+00     -1.90802338E-06      7.69997189E-07      1.00000000E+00
      1.16360000E+00       1      1.00000000E+00      1.91829871E-06     -7.37410060E-07      1.00000000E+00
      1.16360000E+00       2      1.00000000E+00     -1.91829871E-06      7.37410060E-07      1.00000000E+00
      1.16370000E+00       1      1.00000000E+00      1.92802122E-06     -7.04695044E-07      1.00000000E+00
      1.16370000E+00       2      1.00000000E+00     -1.92802122E-06      7.04695044E-07      1.00000000E+00
      1.16380000E+00       1      1.00000000E+00      1.93718949E-06     -6.71861461E-07      1.00000000E+00
      1.16380000E+00       2      1.00000000E+00     -1.93718949E-06      6.71861461E-07      1.00000000E+00
      1.16390000E+00       1      1.00000000E+00      1.94580229E-06     -6.38918639E-07      1.00000000E+00
      1.16390000E+00       2      1.00000000E+00     -1.94580229E-06      6.38918639E-07      1.00000000E+00
      1.16400000E+00       1      1.00000000E+00      1.95385852E-06     -6.05875917E-07      1.00000000E+00
      1.16400000E+00       2      1.00000000E+00     -1.95385852E-06      6.05875917E-07      1.00000000E+00
      1.16410000E+00       1      1.00000000E+00      1.96135726E-06     -5.72742638E-07      1.00000000E+00
      1.16410000E+00       2      1.00000000E+00     -1.96135726E-06      5.72742638E-07      1.00000000E+00
      1.16420000E+00       1      1.00000000E+00      1.96829773E-06     -5.39528149E-07      1.00000000E+00
      1.16420000E+00       2      1.00000000E+00     -1.96829773E-06      5.39528149E-07      1.00000000E+00
      1.16430000E+00       1      1.00000000E+00      1.97467930E-06     -5.06241800E-07      1.00000000E+00
      1.16430000E+00       2      1.00000000E+00     -1.97467930E-06      5.06241800E-07      1.00000000E+00
      1.16440000E+00       1      1.00000000E+00      1.98050151E-06     -4.72892935E-07      1.00000000E+00
      1.16440000E+00       2      1.00000000E+00     -1.98050151E-06      4.72892935E-07      1.00000000E+00
      1.16450000E+00       1      1.00000000E+00      1.98576405E-06     -4.39490896E-07      1.00000000E+00
      1.16450000E+00       2      1.00000000E+00     -1.98576405E-06      4.39490896E-07      1.00000000E+00
      1.16460000E+00       1      1.00000000E+00      1.99046677E-06     -4.06045019E-07      1.00000000E+00
      1.16460000E+00       2      1.00000000E+00     -1.99046677E-06      4.06045019E-07      1.00000000E+00
      1.16470000E+00       1      1.00000000E+00      1.99460967E-06     -3.72564629E-07      1.00000000E+00
      1.16470000E+00       2      1.00000000E+00     -1.99460967E-06      3.72564629E-07      1.00000000E+00
      1.16480000E+00       1      1.00000000E+00      1.99819289E-06     -3.39059039E-07      1.00000000E+00
      1.16480000E+00       2      1.00000000E+00     -1.99819289E-06      3.39059039E-07      1.00000000E+00
      1.16490000E+00       1      1.00000000E+00      2.00121676E-06     -3.05537547E-07      1.00000000E+00
      1.16490000E+00       2      1.00000000E+00     -2.00121676E-06      3.05537547E-07      1.00000000E+00
      1.16500000E+00       1      1.00000000E+00      2.00368172E-06     -2.72009434E-07      1.00000000E+00
      1.16500000E+00       2      1.00000000E+00     -2.00368172E-06      2.72009434E-07      1.00000000E+00
      1.16510000E+00       1      1.00000000E+00      2.00558839E-06     -2.38483964E-07      1.00000000E+00
      1.16510000E+00       2      1.00000000E+00     -2.00558839E-06      2.38483964E-07      1.00000000E+00
      1.16520000E+00       1      1.00000000E+00      2.00693755E-06     -2.04970374E-07      1.00000000E+00
      1.16520000E+00       2      1.00000000E+00     -2.00693755E-06      2.04970374E-07      1.00000000E+00
      1.16530000E+00       1      1.00000000E+00      2.00773011E-06     -1.71477880E-07      1.00000000E+00
      1.16530000E+00       2      1.00000000E+00     -2.00773011E-06      1.71477880E-07      1.00000000E+00
      1.16540000E+00       1      1.00000000E+00      2.00796714E-06     -1.38015670E-07      1.00000000E+00
      1.16540000E+00       2      1.00000000E+00     -2.00796714E-06      1.38015670E-07      1.00000000E+00
      1.16550000E+00       1      1.00000000E+00      2.00764986E-06     -1.04592902E-07      1.00000000E+00
      1.16550000E+00       2      1.00000000E+00     -2.00764986E-06      1.04592902E-07      1.00000000E+00
      1.16560000E+00       1      1.00000000E+00      2.00677964E-06     -7.12187018E-08      1.00000000E+00
      1.16560000E+00       2      1.00000000E+00     -2.00677964E-06      7.12187018E-08      1.00000000E+00
      1.16570000E+00       1      1.00000000E+00      2.00535801E-06     -3.79021607E-08      1.00000000E+00
      1.16570000E+00       2      1.00000000E+00     -2.00535801E-06      3.79021607E-08      1.00000000E+00
      1.16580000E+00       1      1.00000000E+00      2.00338664E-06     -4.65233336E-09      1.00000000E+00
      1.16580000E+00       2      1.00000000E+00     -2.00338664E-06      4.65233336E-09      1.00000000E+00
      1.16590000E+00       1      1.00000000E+00      2.00086733E-06      2.85217651E-08      1.00000000E+00
      1.16590000E+00       2      1.00000000E+00     -2.00086733E-06     -2.85217651E-08      1.00000000E+00
      1.16600000E+00       1      1.00000000E+00      1.99780206E-06      6.16111612E-08      1.00000000E+00
      1.16600000E+00       2      1.00000000E+00     -1.99780206E-06     -6.16111612E-08      1.00000000E+00
      1.16610000E+00       1      1.00000000E+00      1.99419293E-06      9.46069258E-08      1.00000000E+00
      1.16610000E+00       2      1.00000000E+00     -1.99419293E-06     -9.46069258E-08      1.00000000E+00
      1.16620000E+00       1      1.00000000E+00      1.99004220E-06      1.27500176E-07      1.00000000E+00
      1.16620000E+00       2      1.00000000E+00     -1.99004220E-06     -1.27500176E-07      1.00000000E+00
      1.16630000E+00       1      1.00000000E+00      1.98535227E-06      1.60282078E-07      1.00000000E+00
      1.16630000E+00       2      1.00000000E+00     -1.98535227E-06     -1.60282078E-07      1.00000000E+00
      1.16640000E+00       1      1.00000000E+00      1.98012569E-06      1.92943850E-07      1.00000000E+00
      1.16640000E+00       2      1.00000000E+00     -1.98012569E-06     -1.92943850E-07      1.00000000E+00
      1.16650000E+00       1      1.00000000E+00      1.97436512E-06      2.25476761E-07      1.00000000E+00
      1.16650000E+00       2      1.00000000E+00     -1.97436512E-06     -2.25476761E-07      1.00000000E+00
      1.16660000E+00       1      1.00000000E+00      1.96807341E-06      2.57872139E-07      1.00000000E+00
      1.16660000E+00       2      1.00000000E+00     -1.96807341E-06     -2.57872139E-07      1.00000000E+00
      1.16670000E+00       1      1.00000000E+00      1.96125351E-06      2.90121368E-07      1.00000000E+00
      1.16670000E+00       2      1.00000000E+00     -1.96125351E-06     -2.90121368E-07      1.00000000E+00
      1.16680000E+00       1      1.00000000E+00      1.95390854E-06      3.22215892E-07      1.00000000E+00
      1.16680000E+00       2      1.00000000E+00     -1.95390854E-06     -3.22215892E-07      1.00000000E+00
      1.16690000E+00       1      1.00000000E+00      1.94604172E-06      3.54147219E-07      1.00000000E+00
      1.16690000E+00       2      1.00000000E+00     -1.94604172E-06     -3.54147219E-07      1.00000000E+00
      1.16700000E+00       1      1.00000000E+00      1.93765645E-06      3.85906922E-07      1.00000000E+00
      1.16700000E+00       2      1.00000000E+00     -1.93765645E-06     -3.85906922E-07      1.00000000E+00
      1.16710000E+00       1      1.00000000E+00      1.92875623E-06      4.17486638E-07      1.00000000E+00
      1.16710000E+00       2      1.00000000E+00     -1.92875623E-06     -4.17486638E-07      1.00000000E+00
      1.16720000E+00       1      1.00000000E+00      1.91934471E-06      4.48878076E-07      1.00000000E+00
      1.16720000E+00       2      1.00000000E+00     -1.91934471E-06     -4.48878076E-07      1.00000000E+00
      1.16730000E+00       1      1.00000000E+00      1.90942567E-06      4.80073014E-07      1.00000000E+00
      1.16730000E+00       2      1.00000000E+00     -1.90942567E-06     -4.80073014E-07      1.00000000E+00
      1.16740000E+00       1      1.00000000E+00      1.89900302E-06      5.11063305E-07      1.00000000E+00
      1.16740000E+00       2      1.00000000E+00     -1.89900302E-06     -5.11063305E-07      1.00000000E+00
      1.16750000E+00       1      1.00000000E+00      1.88808080E-06      5.41840876E-07      1.00000000E+00
      1.16750000E+00       2      1.00000000E+00     -1.88808080E-06     -5.41840876E-07      1.00000000E+00
      1.16760000E+00       1      1.00000000E+00      1.87666319E-06      5.72397732E-07      1.00000000E+00
      1.16760000E+00       2      1.00000000E+00     -1.87666319E-06     -5.72397732E-07      1.00000000E+00
      1.16770000E+00       1      1.00000000E+00      1.86475447E-06      6.02725957E-07      1.00000000E+00
      1.16770000E+00       2      1.00000000E+00     -1.86475447E-06     -6.02725957E-07      1.00000000E+00
      1.16780000E+00       1      1.00000000E+00      1.85235908E-06      6.32817717E-07      1.00000000E+00
      1.16780000E+00       2      1.00000000E+00     -1.85235908E-06     -6.32817717E-07      1.00000000E+00
      1.16790000E+00       1      1.00000000E+00      1.83948154E-06      6.62665261E-07      1.00000000E+00
      1.16790000E+00       2      1.00000000E+00     -1.83948154E-06     -6.62665261E-07      1.00000000E+00
      1.16800000E+00       1      1.00000000E+00      1.82612654E-06      6.92260922E-07      1.00000000E+00
      1.16800000E+00       2      1.00000000E+00     -1.82612654E-06     -6.92260922E-07      1.00000000E+00
      1.16810000E+00       1      1.00000000E+00      1.81229886E-06      7.21597124E-07      1.00000000E+00
      1.16810000E+00       2      1.00000000E+00     -1.81229886E-06     -7.21597124E-07      1.00000000E+00
      1.16820000E+00       1      1.00000000E+00      1.79800342E-06      7.50666375E-07      1.00000000E+00
      1.16820000E+00       2      1.00000000E+00     -1.79800342E-06     -7.50666375E-07      1.00000000E+00
      1.16830000E+00       1      1.00000000E+00      1.78324522E-06      7.79461278E-07      1.00000000E+00
      1.16830000E+00       2      1.00000000E+00     -1.78324522E-06     -7.79461278E-07      1.00000000E+00
      1.16840000E+00       1      1.00000000E+00      1.76802943E-06      8.07974527E-07      1.00000000E+00
      1.16840000E+00       2      1.00000000E+00     -1.76802943E-06     -8.07974527E-07      1.00000000E+00
      1.16850000E+00       1      1.00000000E+00      1.75236129E-06      8.36198911E-07      1.00000000E+00
      1.16850000E+00       2      1.00000000E+00     -1.75236129E-06     -8.36198911E-07      1.00000000E+00
      1.16860000E+00       1      1.00000000E+00      1.73624617E-06      8.64127315E-07      1.00000000E+00
      1.16860000E+00       2      1.00000000E+00     -1.73624617E-06     -8.64127315E-07      1.00000000E+00
      1.16870000E+00       1      1.00000000E+00      1.71968956E-06      8.91752724E-07      1.00000000E+00
      1.16870000E+00       2      1.00000000E+00     -1.71968956E-06     -8.91752724E-07      1.00000000E+00
      1.16880000E+00       1      1.00000000E+00      1.70269703E-06      9.19068219E-07      1.00000000E+00
      1.16880000E+00       2      1.00000000E+00     -1.70269703E-06     -9.19068219E-07      1.00000000E+00
      1.16890000E+00       1      1.00000000E+00      1.68527429E-06      9.46066985E-07      1.00000000E+00
      1.16890000E+00       2      1.00000000E+00     -1.68527429E-06     -9.46066985E-07      1.00000000E+00
      1.16900000E+00       1      1.00000000E+00      1.66742714E-06      9.72742311E-07      1.00000000E+00
      1.16900000E+00       2      1.00000000E+00     -1.66742714E-06     -9.72742311E-07      1.00000000E+00
      1.16910000E+00       1      1.00000000E+00      1.64916148E-06      9.99087590E-07      1.00000000E+00
      1.16910000E+00       2      1.00000000E+00     -1.64916148E-06     -9.99087590E-07      1.00000000E+00
      1.16920000E+00       1      1.00000000E+00      1.63048332E-06      1.02509632E-06      1.00000000E+00
      1.16920000E+00       2      1.00000000E+00     -1.63048332E-06     -1.02509632E-06      1.00000000E+00
      1.16930000E+00       1      1.00000000E+00      1.61139877E-06      1.05076211E-06      1.00000000E+00
      1.16930000E+00       2      1.00000000E+00     -1.61139877E-06     -1.05076211E-06      1.00000000E+00
      1.16940000E+00       1      1.00000000E+00      1.59191403E-06      1.07607867E-06      1.00000000E+00
      1.16940000E+00       2      1.00000000E+00     -1.59191403E-06     -1.07607867E-06      1.00000000E+00
      1.16950000E+00       1      1.00000000E+00      1.57203540E-06      1.10103983E-06      1.00000000E+00
      1.16950000E+00       2      1.00000000E+00     -1.57203540E-06     -1.10103983E-06      1.00000000E+00
      1.16960000E+00       1      1.00000000E+00      1.55176927E-06      1.12563953E-06      1.00000000E+00
      1.16960000E+00       2      1.00000000E+00     -1.55176927E-06     -1.12563953E-06      1.00000000E+00
      1.16970000E+00       1      1.00000000E+00      1.53112213E-06      1.14987183E-06      1.00000000E+00
      1.16970000E+00       2      1.00000000E+00     -1.53112213E-06     -1.14987183E-06      1.00000000E+00
      1.16980000E+00       1      1.00000000E+00      1.51010057E-06      1.17373089E-06      1.00000000E+00
      1.16980000E+00       2      1.00000000E+00     -1.51010057E-06     -1.17373089E-06      1.00000000E+00
      1.16990000E+00       1      1.00000000E+00      1.48871123E-06      1.19721099E-06      1.00000000E+00
      1.16990000E+00       2      1.00000000E+00     -1.48871123E-06     -1.19721099E-06      1.00000000E+00
      1.17000000E+00       1      1.00000000E+00      1.46696088E-06      1.22030654E-06      1.00000000E+00
      1.17000000E+00       2      1.00000000E+00     -1.46696088E-06     -1.22030654E-06      1.00000000E+00
      1.17010000E+00       1      1.00000000E+00      1.44485635E-06      1.24301207E-06      1.00000000E+00
      1.17010000E+00       2      1.00000000E+00     -1.44485635E-06     -1.24301207E-06      1.00000000E+00
      1.17020000E+00       1      1.00000000E+00      1.42240455E-06      1.26532220E-06      1.00000000E+00
      1.17020000E+00       2      1.00000000E+00     -1.42240455E-06     -1.26532220E-06      1.00000000E+00
      1.17030000E+00       1      1.00000000E+00      1.39961248E-06      1.28723171E-06      1.00000000E+00
      1.17030000E+00       2      1.00000000E+00     -1.39961248E-06     -1.28723171E-06      1.00000000E+00
      1.17040000E+00       1      1.00000000E+00      1.37648721E-06      1.30873548E-06      1.00000000E+00
      1.17040000E+00       2      1.00000000E+00     -1.37648721E-06     -1.30873548E-06      1.00000000E+00
      1.17050000E+00       1      1.00000000E+00      1.35303590E-06      1.32982852E-06      1.00000000E+00
      1.17050000E+00       2      1.00000000E+00     -1.35303590E-06     -1.32982852E-06      1.00000000E+00
      1.17060000E+00       1      1.00000000E+00      1.32926577E-06      1.35050596E-06      1.00000000E+00
      1.17060000E+00       2      1.00000000E+00     -1.32926577E-06     -1.35050596E-06      1.00000000E+00
      1.17070000E+00       1      1.00000000E+00      1.30518410E-06      1.37076307E-06      1.00000000E+00
      1.17070000E+00       2      1.00000000E+00     -1.30518410E-06     -1.37076307E-06      1.00000000E+00
      1.17080000E+00       1      1.00000000E+00      1.28079827E-06      1.39059523E-06      1.00000000E+00
      1.17080000E+00       2      1.00000000E+00     -1.28079827E-06     -1.39059523E-06      1.00000000E+00
      1.17090000E+00       1      1.00000000E+00      1.25611570E-06      1.40999796E-06      1.00000000E+00
      1.17090000E+00       2      1.00000000E+00     -1.25611570E-06     -1.40999796E-06      1.00000000E+00
      1.17100000E+00       1      1.00000000E+00      1.23114388E-06      1.42896689E-06      1.00000000E+00
      1.17100000E+00       2      1.00000000E+00     -1.23114388E-06     -1.42896689E-06      1.00000000E+00
      1.17110000E+00       1      1.00000000E+00      1.20589038E-06      1.44749781E-06      1.00000000E+00
      1.17110000E+00       2      1.00000000E+00     -1.20589038E-06     -1.44749781E-06      1.00000000E+00
      1.17120000E+00       1      1.00000000E+00      1.18036281E-06      1.46558662E-06      1.00000000E+00
      1.17120000E+00       2      1.00000000E+00     -1.18036281E-06     -1.46558662E-06      1.00000000E+00
      1.17130000E+00       1      1.00000000E+00      1.15456884E-06      1.48322935E-06      1.00000000E+00
      1.17130000E+00       2      1.00000000E+00     -1.15456884E-06     -1.48322935E-06      1.00000000E+00
      1.17140000E+00       1      1.00000000E+00      1.12851621E-06      1.50042217E-06      1.00000000E+00
      1.17140000E+00       2      1.00000000E+00     -1.12851621E-06     -1.50042217E-06      1.00000000E+00
      1.17150000E+00       1      1.00000000E+00      1.10221269E-06      1.51716138E-06      1.00000000E+00
      1.17150000E+00       2      1.00000000E+00     -1.10221269E-06     -1.51716138E-06      1.00000000E+00
      1.17160000E+00       1      1.00000000E+00      1.07566613E-06      1.53344342E-06      1.00000000E+00
      1.17160000E+00       2      1.00000000E+00     -1.07566613E-06     -1.53344342E-06      1.00000000E+00
      1.17170000E+00       1      1.00000000E+00      1.04888441E-06      1.54926485E-06      1.00000000E+00
      1.17170000E+00       2      1.00000000E+00     -1.04888441E-06     -1.54926485E-06      1.00000000E+00
      1.17180000E+00       1      1.00000000E+00      1.02187546E-06      1.56462238E-06      1.00000000E+00
      1.17180000E+00       2      1.00000000E+00     -1.02187546E-06     -1.56462238E-06      1.00000000E+00
      1.17190000E+00       1      1.00000000E+00      9.94647253E-07      1.57951284E-06      1.00000000E+00
      1.17190000E+00       2      1.00000000E+00     -9.94647253E-07     -1.57951284E-06      1.00000000E+00
      1.17200000E+00       1      1.00000000E+00      9.67207805E-07      1.59393322E-06      1.00000000E+00
      1.17200000E+00       2      1.00000000E+00     -9.67207805E-07     -1.59393322E-06      1.00000000E+00
      1.17210000E+00       1      1.00000000E+00      9.39565174E-07      1.60788062E-06      1.00000000E+00
      1.17210000E+00       2      1.00000000E+00     -9.39565174E-07     -1.60788062E-06      1.00000000E+00
      1.17220000E+00       1      1.00000000E+00      9.11727454E-07      1.62135230E-06      1.00000000E+00
      1.17220000E+00       2      1.00000000E+00     -9.11727454E-07     -1.62135230E-06      1.00000000E+00
      1.17230000E+00       1      1.00000000E+00      8.83702773E-07      1.63434563E-06      1.00000000E+00
      1.17230000E+00       2      1.00000000E+00     -8.83702773E-07     -1.63434563E-06      1.00000000E+00
      1.17240000E+00       1      1.00000000E+00      8.55499294E-07      1.64685815E-06      1.00000000E+00
      1.17240000E+00       2      1.00000000E+00     -8.55499294E-07     -1.64685815E-06      1.00000000E+00
      1.17250000E+00       1      1.00000000E+00      8.27125208E-07      1.65888752E-06      1.00000000E+00
      1.17250000E+00       2      1.00000000E+00     -8.27125208E-07     -1.65888752E-06      1.00000000E+00
      1.17260000E+00       1      1.00000000E+00      7.98588737E-07      1.67043153E-06      1.00000000E+00
      1.17260000E+00       2      1.00000000E+00     -7.98588737E-07     -1.67043153E-06      1.00000000E+00
      1.17270000E+00       1      1.00000000E+00      7.69898125E-07      1.68148814E-06      1.00000000E+00
      1.17270000E+00       2      1.00000000E+00     -7.69898125E-07     -1.68148814E-06      1.00000000E+00
      1.17280000E+00       1      1.00000000E+00      7.41061642E-07      1.69205541E-06      1.00000000E+00
      1.17280000E+00       2      1.00000000E+00     -7.41061642E-07     -1.69205541E-06      1.00000000E+00
      1.17290000E+00       1      1.00000000E+00      7.12087578E-07      1.70213158E-06      1.00000000E+00
      1.17290000E+00       2      1.00000000E+00     -7.12087578E-07     -1.70213158E-06      1.00000000E+00
      1.17300000E+00       1      1.00000000E+00      6.82984244E-07      1.71171498E-06      1.00000000E+00
      1.17300000E+00       2      1.00000000E+00     -6.82984244E-07     -1.71171498E-06      1.00000000E+00
      1.17310000E+00       1      1.00000000E+00      6.53759963E-07      1.72080414E-06      1.00000000E+00
      1.17310000E+00       2      1.00000000E+00     -6.53759963E-07     -1.72080414E-06      1.00000000E+00
      1.17320000E+00       1      1.00000000E+00      6.24423076E-07      1.72939768E-06      1.00000000E+00
      1.17320000E+00       2      1.00000000E+00     -6.24423076E-07     -1.72939768E-06      1.00000000E+00
      1.17330000E+00       1      1.00000000E+00      5.94981934E-07      1.73749438E-06      1.00000000E+00
      1.17330000E+00       2      1.00000000E+00     -5.94981934E-07     -1.73749438E-06      1.00000000E+00
